Open,High,Low,Close,Date,SRETURN
16668.25,16668.25,16393.04,16501.74,12-Sep-2011,-0.021653563
16618.17,16766.19,16374.68,16467.44,13-Sep-2011,-0.002078569
16522.71,16754.22,16387.38,16709.6,14-Sep-2011,0.014705382
16837.76,16922.4,16545.47,16876.54,15-Sep-2011,0.009990664
17047.73,17122.54,16889.58,16933.83,16-Sep-2011,0.003394653
16865.93,16865.93,16709.41,16745.35,19-Sep-2011,-0.011130382
16768.63,17135.44,16758.69,17099.28,20-Sep-2011,0.021136017
17128.83,17191.12,17000.61,17065.15,21-Sep-2011,-0.00199599
16827.85,16833.61,16316.03,16361.15,22-Sep-2011,-0.041253666
16222.37,16368.41,16052.47,16162.06,23-Sep-2011,-0.01216846
16209.19,16209.19,15801.01,16051.1,26-Sep-2011,-0.006865461
16289.32,16551.65,16282.74,16524.03,27-Sep-2011,0.029464024
16663.26,16663.26,16363.63,16446.02,28-Sep-2011,-0.004721003
16387.91,16756.08,16316.66,16698.07,29-Sep-2011,0.015325896
16599.74,16745.16,16404.78,16453.76,30-Sep-2011,-0.014631032
16255.97,16255.97,16056.33,16151.45,03-Oct-2011,-0.018373308
16081.77,16202.38,15745.43,15864.86,04-Oct-2011,-0.017743918
15967.72,16044.91,15760.53,15792.41,05-Oct-2011,-0.004566696
16222.49,16347.48,16148.97,16232.54,07-Oct-2011,0.027869717
16270.07,16595.93,16230.77,16557.23,10-Oct-2011,0.020002415
16668.15,16774.12,16510.71,16536.47,11-Oct-2011,-0.001253833
16660.43,16987.06,16608.57,16958.39,12-Oct-2011,0.025514514
17048,17084.07,16854.03,16883.92,13-Oct-2011,-0.004391337
16836.83,17112.45,16828.45,17082.69,14-Oct-2011,0.01177274
17176.05,17188.55,16928.38,17025.09,17-Oct-2011,-0.003371834
16817.38,16824.76,16669.04,16748.29,18-Oct-2011,-0.016258358
16883.36,17106.99,16874.34,17085.34,19-Oct-2011,0.020124443
16911.85,16962.06,16744.99,16936.89,20-Oct-2011,-0.008688735
16975.79,17032.32,16752.21,16785.64,21-Oct-2011,-0.008930211
17011.06,17104.88,16898.6,16939.28,24-Oct-2011,0.009153062
17012.79,17322.13,16900.26,17254.86,25-Oct-2011,0.018630072
17336.34,17350.49,17273.52,17288.83,26-Oct-2011,0.001968721
17671.86,17908.13,17671.86,17804.8,28-Oct-2011,0.029844125
17806.21,17813.11,17668.27,17705.01,31-Oct-2011,-0.005604668
17540.55,17661.78,17422.47,17480.83,01-Nov-2011,-0.012661953
17347.7,17615.92,17337.65,17464.85,02-Nov-2011,-0.000914144
17430.69,17527.1,17278.03,17481.93,03-Nov-2011,0.000977964
17674.7,17702.26,17474.39,17562.61,04-Nov-2011,0.004615051
17593.67,17632.23,17455.22,17569.53,08-Nov-2011,0.000394019
17641.98,17658.34,17331.23,17362.1,09-Nov-2011,-0.011806235
17187.89,17279.23,17096.84,17192.82,11-Nov-2011,-0.009749973
17348.52,17391.99,17094.43,17118.74,14-Nov-2011,-0.004308775
17081.62,17172.09,16837.56,16882.67,15-Nov-2011,-0.01379015
16872.3,16878.3,16641.65,16775.87,16-Nov-2011,-0.006326014
16754.68,16807.15,16408.5,16461.71,17-Nov-2011,-0.018726898
16387.7,16396.69,16164.99,16371.51,18-Nov-2011,-0.005479382
16297.03,16297.03,15900.3,15946.1,21-Nov-2011,-0.025984775
15995.69,16212.95,15970.11,16065.42,22-Nov-2011,0.007482707
15969.6,15969.6,15478.69,15699.97,23-Nov-2011,-0.022747616
15715.81,15901.3,15479.97,15858.49,24-Nov-2011,0.010096835
15781.25,15891.05,15645.78,15695.43,25-Nov-2011,-0.01028219
15890.8,16186.68,15888.28,16167.13,28-Nov-2011,0.030053334
16210.37,16210.37,15952.54,16008.34,29-Nov-2011,-0.00982178
15868.96,16179.56,15849.57,16123.46,30-Nov-2011,0.007191252
16555.93,16718.11,16430.61,16483.45,01-Dec-2011,0.022327094
16493.98,16888.84,16428.66,16846.83,02-Dec-2011,0.022045142
16812.3,16863.1,16691.21,16805.33,05-Dec-2011,-0.002463371
16830.04,17003.71,16781.62,16877.06,07-Dec-2011,0.004268289
16819.74,16847.82,16421.55,16488.24,08-Dec-2011,-0.023038373
16258.44,16382.57,16142.32,16213.46,09-Dec-2011,-0.016665211
16354.96,16360.32,15839.96,15870.35,12-Dec-2011,-0.021162047
15778.62,16079.38,15771.59,16002.51,13-Dec-2011,0.008327479
15963.75,16133.41,15855.12,15881.14,14-Dec-2011,-0.007584435
15739.05,15908.02,15596.22,15836.47,15-Dec-2011,-0.00281277
15868.78,16068.9,15425.2,15491.35,16-Dec-2011,-0.021792735
15440.1,15440.1,15190.74,15379.34,19-Dec-2011,-0.007230487
15436.12,15448.13,15135.86,15175.08,20-Dec-2011,-0.013281454
15487.75,15727.31,15377.04,15685.21,21-Dec-2011,0.033616297
15546.66,15834.63,15472.7,15813.36,22-Dec-2011,0.008170117
15863.43,15911.23,15671.28,15738.7,23-Dec-2011,-0.004721324
15782.17,15998.44,15761.18,15970.75,26-Dec-2011,0.014743912
15983.98,16049.12,15799.63,15873.95,27-Dec-2011,-0.00606108
15854.36,15887.8,15666.46,15727.85,28-Dec-2011,-0.009203758
15658.94,15724.6,15515.44,15543.93,29-Dec-2011,-0.011693906
15583.55,15694.05,15406.93,15454.92,30-Dec-2011,-0.005726351
15534.67,15542.85,15358.02,15517.92,02-Jan-2012,0.004076372
15640.56,15970.31,15640.56,15939.36,03-Jan-2012,0.027158279
15967.49,16004.69,15822.32,15882.64,04-Jan-2012,-0.003558487
15893.07,15980.17,15809.31,15857.08,05-Jan-2012,-0.001609304
15789.08,16001.31,15664.91,15867.73,06-Jan-2012,0.000671624
15893.3,15900.3,15835.29,15848.8,07-Jan-2012,-0.001192987
15840.22,15871.51,15678.3,15814.72,09-Jan-2012,-0.002150321
15898.32,16180.97,15898.32,16165.09,10-Jan-2012,0.022154676
16222.37,16244.7,16127.77,16175.86,11-Jan-2012,0.000666251
16117.19,16178.58,15962.59,16037.51,12-Jan-2012,-0.008552868
16144.57,16257.34,16049.78,16154.62,13-Jan-2012,0.007302256
16086.74,16214.36,16037.6,16189.36,16-Jan-2012,0.002150468
16270.87,16501.38,16270.87,16466.05,17-Jan-2012,0.017090855
16502.42,16517.96,16384.48,16451.47,18-Jan-2012,-0.000885458
16573.87,16662.06,16572.1,16643.74,19-Jan-2012,0.011687102
16745.01,16788.48,16611.71,16739.01,20-Jan-2012,0.005724074
16667.02,16784,16659.32,16751.73,23-Jan-2012,0.000759902
16806.72,17050.32,16770.01,16995.77,24-Jan-2012,0.014568048
17068.85,17130.24,17016.69,17077.18,25-Jan-2012,0.004790015
17201.33,17258.97,17106.57,17233.98,27-Jan-2012,0.009181844
17138.04,17138.04,16828.33,16863.3,30-Jan-2012,-0.021508671
16965.58,17238.99,16965.58,17193.55,31-Jan-2012,0.019583949
17179.64,17327.21,17061.55,17300.58,01-Feb-2012,0.006225009
17438.07,17504.25,17308.28,17431.85,02-Feb-2012,0.007587607
17444.25,17630.53,17382.7,17604.96,03-Feb-2012,0.009930673
17741.91,17829.72,17595.1,17707.31,06-Feb-2012,0.005813703
17813.74,17832.04,17582.49,17622.45,07-Feb-2012,-0.004792371
17631.69,17809.21,17579.59,17707.32,08-Feb-2012,0.004816016
17647.8,17879.46,17609.43,17830.75,09-Feb-2012,0.006970564
17817.59,17890.11,17627.14,17748.69,10-Feb-2012,-0.004602162
17761.7,17849.64,17665.89,17772.84,13-Feb-2012,0.001360664
17767.46,17890.33,17742.58,17848.57,14-Feb-2012,0.004260996
18000.3,18231.35,18000.3,18202.41,15-Feb-2012,0.019824557
18163.05,18182.78,18043.32,18153.99,16-Feb-2012,-0.002660087
18331.2,18423.06,18234.56,18289.35,17-Feb-2012,0.007456212
18303.73,18470.86,18293.8,18428.61,21-Feb-2012,0.007614267
18490.87,18523.78,18095.81,18145.25,22-Feb-2012,-0.015376092
18127.35,18249.53,18005.28,18078.5,23-Feb-2012,-0.003678649
18079.01,18198.15,17848.93,17923.57,24-Feb-2012,-0.008569848
17975.19,17975.19,17381.64,17445.75,27-Feb-2012,-0.026658752
17545.11,17776.82,17530.44,17731.12,28-Feb-2012,0.016357566
17919.93,18001.35,17677.97,17752.68,29-Feb-2012,0.001215941
17714.62,17717.53,17463.27,17583.97,01-Mar-2012,-0.009503354
17661.39,17731.88,17504.38,17636.8,02-Mar-2012,0.003004441
17648.47,17676.83,17617.88,17636.99,03-Mar-2012,1.07729E-05
17598.42,17598.42,17312.3,17362.87,05-Mar-2012,-0.015542335
17336.64,17691.96,17128.28,17173.29,06-Mar-2012,-0.010918702
17127.18,17239.35,17008.77,17145.52,07-Mar-2012,-0.001617046
17325.82,17531.62,17325.82,17503.24,09-Mar-2012,0.020863759
17772.1,17772.1,17494.65,17587.67,12-Mar-2012,0.004823678
17680.23,17842.92,17680.23,17813.62,13-Mar-2012,0.012847068
18003.15,18040.69,17837.22,17919.3,14-Mar-2012,0.005932539
17916.85,17918.25,17622.13,17675.85,15-Mar-2012,-0.01358591
17656.81,17871,17426.58,17466.2,16-Mar-2012,-0.011860816
17531.47,17561.46,17226.43,17273.37,19-Mar-2012,-0.01104018
17308.89,17410.13,17211.73,17316.18,20-Mar-2012,0.002478381
17301.16,17622.87,17275.88,17601.71,21-Mar-2012,0.016489203
17586.06,17687.01,17136.5,17196.47,22-Mar-2012,-0.023022763
17257.72,17458.35,17179.33,17361.74,23-Mar-2012,0.009610693
17377.59,17377.59,17021.85,17052.78,26-Mar-2012,-0.017795451
17209.13,17366.84,17061.16,17257.36,27-Mar-2012,0.011996871
17234.48,17245.82,17040.12,17121.62,28-Mar-2012,-0.00786563
17039.85,17109.35,16920.61,17058.61,29-Mar-2012,-0.003680142
17117.41,17439.51,17105.22,17404.2,30-Mar-2012,0.020258978
17429.96,17529.98,17382.38,17478.15,02-Apr-2012,0.004248974
17576.21,17664.1,17570.01,17597.42,03-Apr-2012,0.006823949
17553.26,17553.26,17436.6,17486.02,04-Apr-2012,-0.006330473
17407.66,17407.66,17199.63,17222.14,09-Apr-2012,-0.015090913
17259.26,17274.69,17135.76,17243.84,10-Apr-2012,0.001260006
17125.96,17319.15,17075.89,17199.4,11-Apr-2012,-0.002577152
17276.87,17395.15,17276.87,17332.62,12-Apr-2012,0.007745619
17232.56,17398.22,17027.3,17094.51,13-Apr-2012,-0.013737681
17047.87,17173.06,17010.16,17150.95,16-Apr-2012,0.003301645
17200.97,17381.92,17103.36,17357.94,17-Apr-2012,0.012068719
17447.26,17522.8,17371.93,17392.39,18-Apr-2012,0.001984683
17432.89,17530.3,17361.71,17503.71,19-Apr-2012,0.0064005
17459.72,17519.88,17231.34,17373.84,20-Apr-2012,-0.00741957
17347.76,17444.18,17056.77,17096.68,23-Apr-2012,-0.01595272
17154.75,17247.53,17046.72,17207.29,24-Apr-2012,0.006469677
17225.54,17249.61,17019.24,17151.29,25-Apr-2012,-0.003254435
17191.02,17193.25,17084.05,17130.67,26-Apr-2012,-0.001202242
17145.39,17242.15,17022.09,17134.25,27-Apr-2012,0.000208982
17134.19,17212.36,17125.88,17187.34,28-Apr-2012,0.003098472
17195.51,17359.18,17195.51,17318.81,30-Apr-2012,0.007649235
17370.93,17432.33,17265.48,17301.91,02-May-2012,-0.000975818
17271.77,17271.77,17120.86,17151.19,03-May-2012,-0.008711177
17066.84,17121.37,16776.72,16831.08,04-May-2012,-0.018664011
16620.44,16944.13,16513.77,16912.71,07-May-2012,0.004849956
16915.71,16918.31,16502.91,16546.18,08-May-2012,-0.021671867
16436.41,16615.74,16422.93,16479.58,09-May-2012,-0.004025098
16515.62,16671.81,16377.02,16420.05,10-May-2012,-0.003612349
16355.59,16447.24,16233.76,16292.98,11-May-2012,-0.00773871
16318.36,16390.33,16124.82,16215.84,14-May-2012,-0.004734554
16146.9,16370.12,16123.04,16328.25,15-May-2012,0.006932111
16132.68,16132.68,15974.6,16030.09,16-May-2012,-0.018260377
16119.08,16240.18,16007.92,16070.48,17-May-2012,0.002519637
15868.07,16206.35,15809.71,16152.75,18-May-2012,0.005119324
16187.66,16298.39,16149.61,16183.26,21-May-2012,0.001888842
16344.34,16366.72,16000.84,16026.41,22-May-2012,-0.009692114
15995.14,16002.03,15847.03,15948.1,23-May-2012,-0.00488631
16033.9,16252.37,15934.77,16222.3,24-May-2012,0.017193271
16213.24,16273.48,16118.35,16217.82,25-May-2012,-0.000276163
16289.82,16439.97,16273.49,16416.84,28-May-2012,0.012271686
16500.04,16544.38,16410.21,16438.58,29-May-2012,0.00132425
16391.9,16428.74,16295.31,16312.15,30-May-2012,-0.007691054
16224.86,16277.48,16086.06,16218.53,31-May-2012,-0.00573928
16217.48,16226.19,15933.48,15965.16,01-Jun-2012,-0.015622254
15808.88,16012.84,15748.98,15988.4,04-Jun-2012,0.00145567
16065.37,16138.29,15979.77,16020.64,05-Jun-2012,0.002016462
16100.36,16494.5,16100.36,16454.3,06-Jun-2012,0.027068831
16578.01,16680.59,16519.89,16649.05,07-Jun-2012,0.011835812
16611.52,16767.77,16485.02,16718.87,08-Jun-2012,0.004193633
16804.89,16893.81,16627.48,16668.01,11-Jun-2012,-0.003042072
16570.51,16897.42,16553.47,16862.8,12-Jun-2012,0.011686458
16865.72,16944.11,16792.87,16880.51,13-Jun-2012,0.001050241
16857.23,16921.49,16658.98,16677.88,14-Jun-2012,-0.012003784
16701.28,16967.76,16701.28,16949.83,15-Jun-2012,0.016306029
17039.54,17109.95,16636.09,16705.83,18-Jun-2012,-0.014395425
16681.89,16890,16681.89,16859.8,19-Jun-2012,0.009216543
16903.96,16962.49,16840.1,16896.63,20-Jun-2012,0.002184486
16855.6,17050.44,16799.63,17032.56,21-Jun-2012,0.008044799
16882.74,17016.06,16807.8,16972.51,22-Jun-2012,-0.0035256
17038.77,17131.15,16853.05,16882.16,25-Jun-2012,-0.005323314
16873.09,16946.66,16815.87,16906.58,26-Jun-2012,0.001446497
16975.76,17029.27,16930.8,16967.76,27-Jun-2012,0.003618709
16985.58,17033.85,16918.87,16990.76,28-Jun-2012,0.001355512
17134.61,17448.48,17134.61,17429.98,29-Jun-2012,0.025850521
17438.68,17486.57,17363.04,17398.98,02-Jul-2012,-0.001778545
17457.95,17526.82,17351.5,17425.71,03-Jul-2012,0.001536297
17473.26,17523.77,17372.45,17462.81,04-Jul-2012,0.002129038
17478.16,17562.89,17423.45,17538.67,05-Jul-2012,0.004344089
17546.04,17554.55,17425.47,17521.12,06-Jul-2012,-0.001000646
17449.93,17485.79,17343.55,17391.98,09-Jul-2012,-0.007370533
17431.68,17631.19,17424.29,17618.35,10-Jul-2012,0.013015769
17553.97,17582.99,17466.99,17489.14,11-Jul-2012,-0.007333831
17297.06,17329.46,17181.17,17232.55,12-Jul-2012,-0.01467139
17269.2,17342.88,17182.29,17213.7,13-Jul-2012,-0.00109386
17241.98,17282.3,17079.63,17103.31,16-Jul-2012,-0.006412915
17176.93,17236.08,17074.63,17105.3,17-Jul-2012,0.000116352
17113.37,17205.26,17038.59,17185.01,18-Jul-2012,0.004659959
17288.34,17318.93,17244.76,17278.85,19-Jul-2012,0.005460573
17275.2,17275.2,17129.69,17158.44,20-Jul-2012,-0.006968635
17047.73,17047.73,16849.28,16877.35,23-Jul-2012,-0.016382025
16907.74,16962.74,16839.7,16918.08,24-Jul-2012,0.002413294
16899.01,16899.01,16736.6,16846.05,25-Jul-2012,-0.004257575
16887.84,16899.77,16598.48,16639.82,26-Jul-2012,-0.012242039
16860.16,16975.03,16760.72,16839.19,27-Jul-2012,0.0119815
16919.14,17163.95,16919.14,17143.68,30-Jul-2012,0.018082224
17186.61,17253.67,17004.09,17236.18,31-Jul-2012,0.005395574
17244.44,17291.99,17189.16,17257.38,01-Aug-2012,0.001229971
17245.68,17246.01,17157.28,17224.36,02-Aug-2012,-0.001913384
17164.48,17208.36,17026.97,17197.93,03-Aug-2012,-0.001534455
17313.05,17451.53,17313.05,17412.96,06-Aug-2012,0.012503249
17456.37,17641.55,17417.92,17601.78,07-Aug-2012,0.010843647
17638.53,17726.64,17582.66,17600.56,08-Aug-2012,-6.93112E-05
17612.08,17702.98,17516.99,17560.87,09-Aug-2012,-0.002255042
17515.42,17590.61,17471.37,17557.74,10-Aug-2012,-0.000178237
17551.69,17642.38,17522.1,17633.45,13-Aug-2012,0.004312058
17631.64,17753.43,17572.34,17728.2,14-Aug-2012,0.00537331
17752.22,17763.59,17640.62,17657.21,16-Aug-2012,-0.004004355
17701.2,17801.39,17622.62,17691.08,17-Aug-2012,0.001918197
17705.14,17898.35,17705.14,17885.26,21-Aug-2012,0.010976153
17827.25,17912.08,17800.29,17846.86,22-Aug-2012,-0.002147019
17856.29,17972.54,17792.87,17850.22,23-Aug-2012,0.000188268
17790.25,17822.5,17725.42,17783.21,24-Aug-2012,-0.003754015
17769.44,17820.07,17662.21,17678.81,27-Aug-2012,-0.005870706
17676.13,17712.35,17570.71,17631.71,28-Aug-2012,-0.002664206
17651.14,17653.9,17471.13,17490.81,29-Aug-2012,-0.007991284
17433.5,17605.51,17367.55,17541.64,30-Aug-2012,0.002906098
17557.62,17557.62,17337.61,17429.56,31-Aug-2012,-0.006389368
17465.6,17509.99,17349.57,17384.4,03-Sep-2012,-0.002591001
17378.68,17452.7,17308.27,17440.87,04-Sep-2012,0.003248315
17359.96,17411.67,17250.8,17313.34,05-Sep-2012,-0.007312135
17320.73,17418.4,17294.74,17346.27,06-Sep-2012,0.001902002
17575.79,17701.2,17575.79,17683.73,07-Sep-2012,0.019454326
17701.07,17773.15,17694.83,17749.65,08-Sep-2012,0.00372772
17780.93,17810.9,17728.12,17766.78,10-Sep-2012,0.000965089
17711.8,17867.85,17677.38,17852.95,11-Sep-2012,0.004850063
17916.13,18012.89,17884.96,18000.03,12-Sep-2012,0.008238414
18023.95,18062.68,17976.28,18021.16,13-Sep-2012,0.001173887
18284.75,18498.54,18284.75,18464.27,14-Sep-2012,0.024588317
18619.9,18715.03,18480.54,18542.31,17-Sep-2012,0.004226541
18514.72,18580.48,18469.51,18496.01,18-Sep-2012,-0.002496992
18292.22,18443.92,18291.93,18349.25,20-Sep-2012,-0.007934684
18411.2,18866.87,18411.2,18752.83,21-Sep-2012,0.021994359
18756.31,18811.13,18650.43,18673.34,24-Sep-2012,-0.004238827
18708.01,18790.01,18636.16,18694.41,25-Sep-2012,0.001128347
18644.54,18670.48,18573.18,18632.17,26-Sep-2012,-0.003329337
18659.75,18735.95,18552.68,18579.5,27-Sep-2012,-0.002826831
18704.98,18869.94,18698.51,18762.74,28-Sep-2012,0.009862483
18784.64,18838.54,18745.28,18823.91,01-Oct-2012,0.003260185
18841.49,18905.62,18816.57,18869.69,03-Oct-2012,0.002432013
18939.75,19107.04,18939.75,19058.15,04-Oct-2012,0.009987445
19115.89,19137.29,18757.34,18938.46,05-Oct-2012,-0.006280253
18969.19,18969.19,18684.4,18708.98,08-Oct-2012,-0.012117142
18796.25,18885.84,18722.05,18793.36,09-Oct-2012,0.004510134
18699.19,18740.63,18614.37,18631.1,10-Oct-2012,-0.0086339
18627.37,18847.81,18581.49,18804.75,11-Oct-2012,0.009320437
18727.1,18844.35,18638.34,18675.18,12-Oct-2012,-0.00689028
18690.99,18726.38,18596.65,18713.55,15-Oct-2012,0.002054599
18784.75,18801.1,18549.28,18577.7,16-Oct-2012,-0.007259446
18667.72,18705.19,18535.37,18610.77,17-Oct-2012,0.001780091
18653.6,18806.56,18576.41,18791.93,18-Oct-2012,0.009734149
18768,18769.59,18611.76,18682.31,19-Oct-2012,-0.005833355
18655.93,18809.28,18600.88,18793.44,22-Oct-2012,0.005948408
18803.62,18812.93,18689.38,18710.02,23-Oct-2012,-0.004438783
18712.41,18789.92,18699.07,18758.63,25-Oct-2012,0.002598073
18715.35,18729.53,18558.05,18625.34,26-Oct-2012,-0.00710553
18656,18743.41,18572.02,18635.82,29-Oct-2012,0.000562674
18642.01,18718.28,18393.42,18430.85,30-Oct-2012,-0.010998711
18436.79,18521.62,18398.48,18505.38,31-Oct-2012,0.004043764
18487.9,18589.13,18445.18,18561.7,01-Nov-2012,0.003043439
18692.15,18793.75,18687.93,18755.45,02-Nov-2012,0.01043816
18749.37,18794.63,18683.25,18762.87,05-Nov-2012,0.000395618
18739.97,18829.07,18726.94,18817.38,06-Nov-2012,0.002905206
18802.82,18973.43,18786.14,18902.41,07-Nov-2012,0.004518695
18779.74,18865.21,18736.45,18846.26,08-Nov-2012,-0.002970521
18832.75,18894.42,18656.41,18683.68,09-Nov-2012,-0.008626645
18691.02,18750.92,18607.66,18670.34,12-Nov-2012,-0.000713992
18728.95,18732.71,18592.21,18618.87,13-Nov-2012,-0.002756779
18590.07,18593.54,18408.69,18471.37,15-Nov-2012,-0.00792207
18491.49,18563.32,18266.76,18309.37,16-Nov-2012,-0.008770329
18349.53,18386.78,18256.07,18339,19-Nov-2012,0.001618297
18422.69,18467.91,18255.69,18329.32,20-Nov-2012,-0.000527837
18379.9,18478.5,18309.81,18460.38,21-Nov-2012,0.007150293
18510.94,18567.68,18456.2,18517.34,22-Nov-2012,0.003085527
18543.95,18556.5,18402.38,18506.57,23-Nov-2012,-0.000581617
18574.36,18590.33,18508.79,18537.01,26-Nov-2012,0.001644821
18616.55,18862.7,18616.55,18842.08,27-Nov-2012,0.016457347
18873.63,19205.33,18873.63,19170.91,29-Nov-2012,0.017451895
19229.7,19372.7,19186.3,19339.9,30-Nov-2012,0.008814918
19342.83,19416.45,19257.3,19305.32,03-Dec-2012,-0.001788013
19277.58,19373.94,19263.71,19348.12,04-Dec-2012,0.002217005
19397.98,19463.25,19371.01,19391.86,05-Dec-2012,0.002260685
19475.09,19523.25,19186.24,19486.8,06-Dec-2012,0.004895869
19514.88,19561.87,19363.13,19424.1,07-Dec-2012,-0.003217563
19442.19,19478.01,19362.32,19409.69,10-Dec-2012,-0.000741862
19466.29,19612.18,19285.29,19387.14,11-Dec-2012,-0.001161791
19432.54,19478.79,19317.23,19355.26,12-Dec-2012,-0.001644389
19403.66,19421.72,19196.75,19229.26,13-Dec-2012,-0.006509858
19217.96,19348.85,19193.11,19317.25,14-Dec-2012,0.004575839
19290.92,19346.78,19221.87,19244.42,17-Dec-2012,-0.003770205
19293.01,19396.28,19149.03,19364.75,18-Dec-2012,0.006252722
19429.91,19516.02,19419.76,19476,19-Dec-2012,0.005744975
19511.41,19520.51,19335.72,19453.92,20-Dec-2012,-0.001133703
19394.55,19394.55,19221.12,19242,21-Dec-2012,-0.010893434
19278,19347.64,19237.26,19255.09,24-Dec-2012,0.000680283
19302.47,19468.4,19274.07,19417.46,26-Dec-2012,0.008432575
19479.84,19504.4,19302.21,19323.8,27-Dec-2012,-0.004823494
19364.08,19465.74,19346.07,19444.84,28-Dec-2012,0.006263778
19422.59,19491.58,19406.17,19426.71,31-Dec-2012,-0.000932381
19513.45,19623.76,19508.93,19580.81,01-Jan-2013,0.007932378
19693.3,19756.68,19686.5,19714.24,02-Jan-2013,0.006814325
19771.03,19786.3,19693.29,19764.78,03-Jan-2013,0.002563629
19782.59,19797.44,19679.99,19784.08,04-Jan-2013,0.000976484
19820.56,19856.43,19654.46,19691.42,07-Jan-2013,-0.004683564
19681.38,19761.78,19632.59,19742.52,08-Jan-2013,0.002595039
19770.21,19824.06,19627.16,19666.59,09-Jan-2013,-0.003846014
19728.02,19783.75,19596.38,19663.55,10-Jan-2013,-0.000154577
19813.64,19839.8,19619.83,19663.64,11-Jan-2013,4.577E-06
19689.09,19948.63,19689.09,19906.41,14-Jan-2013,0.012346137
19999.82,20036.82,19881.78,19986.82,15-Jan-2013,0.004039402
19978.19,20009.36,19783.02,19817.63,16-Jan-2013,-0.008465078
19846.42,20005.98,19783.41,19964.03,17-Jan-2013,0.007387362
20038.67,20126.55,19990.62,20039.04,18-Jan-2013,0.003757257
20132.83,20163.38,20056.46,20101.82,21-Jan-2013,0.003132885
20102.43,20156.86,19952.91,19981.57,22-Jan-2013,-0.005982045
19997.04,20058.07,19920.91,20026.61,23-Jan-2013,0.002254077
20017.2,20072.28,19884.2,19923.78,24-Jan-2013,-0.005134668
19945.69,20129.01,19928.11,20103.53,25-Jan-2013,0.009021882
20129,20172.45,20062.79,20103.35,28-Jan-2013,-8.95365E-06
20080.31,20203.66,19970.05,19990.9,29-Jan-2013,-0.005593595
20014.8,20073.46,19964.64,20005,30-Jan-2013,0.000705321
19987.28,20008.83,19865.72,19894.98,31-Jan-2013,-0.005499625
19907.21,19966.69,19736.45,19781.19,01-Feb-2013,-0.005719533
19860.97,19902.6,19728.21,19751.19,04-Feb-2013,-0.001516592
19665.54,19717.26,19631.97,19659.82,05-Feb-2013,-0.00462605
19737.77,19767.25,19611.27,19639.72,06-Feb-2013,-0.00102239
19589.44,19702.56,19540.08,19580.32,07-Feb-2013,-0.003024483
19577.19,19648.07,19414.8,19484.77,08-Feb-2013,-0.0048799
19517.59,19543.44,19416.94,19460.57,11-Feb-2013,-0.001241996
19489.87,19583.53,19438.53,19561.04,12-Feb-2013,0.005162747
19601.69,19723.01,19574.15,19608.08,13-Feb-2013,0.00240478
19626.81,19639.83,19444.33,19497.18,14-Feb-2013,-0.005655832
19449.83,19512.89,19381.82,19468.15,15-Feb-2013,-0.001488933
19496.25,19554.48,19462.92,19501.08,18-Feb-2013,0.001691481
19523.7,19671.17,19457.21,19635.72,19-Feb-2013,0.006904233
19717.94,19742.42,19619.89,19642.75,20-Feb-2013,0.000358021
19549.05,19554.65,19289.7,19325.36,21-Feb-2013,-0.016158124
19341.9,19401.75,19289.83,19317.01,22-Feb-2013,-0.000432075
19365.33,19411.18,19237.98,19331.69,25-Feb-2013,0.000759952
19290.66,19293.49,18976.94,19015.14,26-Feb-2013,-0.016374668
19090.32,19213.02,18997.82,19152.41,27-Feb-2013,0.007218984
19264.8,19322.28,18793.97,18861.54,28-Feb-2013,-0.015187123
18876.68,18988.97,18820.9,18918.52,01-Mar-2013,0.003020962
18920.9,18930.86,18760.41,18877.96,04-Mar-2013,-0.002143931
18943.62,19164.04,18943.62,19143.17,05-Mar-2013,0.014048658
19254.2,19293.39,19195.47,19252.61,06-Mar-2013,0.005716921
19222.05,19465.52,19212.92,19413.54,07-Mar-2013,0.008358867
19478.67,19706.03,19477.61,19683.23,08-Mar-2013,0.013891851
19679.88,19754.66,19602.71,19646.21,11-Mar-2013,-0.001880789
19675.81,19697.84,19505.75,19564.92,12-Mar-2013,-0.004137694
19511.97,19511.97,19338.52,19362.55,13-Mar-2013,-0.010343513
19367.26,19604.7,19179.33,19570.44,14-Mar-2013,0.010736706
19570.01,19673.16,19383.13,19427.56,15-Mar-2013,-0.007300807
19282.63,19345.42,19232.23,19293.2,18-Mar-2013,-0.006915948
19345.91,19378.61,18939.47,19008.1,19-Mar-2013,-0.014777227
19026.46,19028.09,18836.77,18884.19,20-Mar-2013,-0.0065188
18926.21,19082.29,18756.65,18792.87,21-Mar-2013,-0.004835791
18784.93,18859.82,18669.2,18735.6,22-Mar-2013,-0.003047432
18894.13,18950.22,18654.61,18681.42,25-Mar-2013,-0.002891821
18645.09,18758.88,18612.37,18704.53,26-Mar-2013,0.001237058
18702.46,18882.54,18568.43,18835.77,28-Mar-2013,0.007016482
18890.81,18959.48,18796.6,18864.75,01-Apr-2013,0.001538562
18863.82,19060.51,18826.53,19040.95,02-Apr-2013,0.009340171
19034,19035.2,18721.72,18801.64,03-Apr-2013,-0.012568175
18731.38,18733.62,18473.85,18509.7,04-Apr-2013,-0.015527369
18493.67,18525.45,18389.29,18450.23,05-Apr-2013,-0.00321291
18455.8,18504.48,18402.93,18437.78,08-Apr-2013,-0.000674788
18481.47,18565.56,18206.61,18226.48,09-Apr-2013,-0.011460165
